STRUCTURE,STRUCTURE_ID,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKF,TOT,NAT,2020,18807,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKF,TOT,NAT,2021,35538,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKF,TOT,NAT,2022,53872,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKJ,TOT,NAT,2017,2737,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKJ,TOT,NAT,2018,2951,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKJ,TOT,NAT,2019,3323,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKJ,TOT,NAT,2020,1531,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKJ,TOT,NAT,2021,2621,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKJ,TOT,NAT,2022,3033,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,INTL,2017,129548,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,INTL,2018,138214,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,INTL,2019,164179,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,INTL,2020,39671,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,INTL,2021,81454,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,INTL,2022,164876,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,NAT,2017,17983,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,NAT,2018,12640,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,NAT,2019,13103,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,NAT,2020,5239,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,NAT,2021,8917,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKL,TOT,NAT,2022,12852,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,INTL,2017,1054183,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,INTL,2018,1129465,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,INTL,2019,1159323,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,INTL,2020,362020,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,INTL,2021,735602,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,INTL,2022,1304805,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,NAT,2017,118558,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,NAT,2018,135235,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,NAT,2019,142498,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,NAT,2020,68709,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,NAT,2021,91366,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKO,TOT,NAT,2022,139392,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,INTL,2017,92775,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,INTL,2018,98577,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,INTL,2019,105965,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,INTL,2020,13714,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,INTL,2021,54801,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,INTL,2022,106733,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,NAT,2017,31266,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,NAT,2018,33356,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,NAT,2019,33459,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,NAT,2020,17614,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,NAT,2021,28376,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKP,TOT,NAT,2022,38799,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,INTL,2017,1306987,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,INTL,2018,1431203,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,INTL,2019,1397552,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,INTL,2020,425425,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,INTL,2021,935612,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,INTL,2022,1715518,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,NAT,2017,153722,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,NAT,2018,168791,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,NAT,2019,164984,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,NAT,2020,71027,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,NAT,2021,106886,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKR,TOT,NAT,2022,174877,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKS,TOT,NAT,2017,1782,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKS,TOT,NAT,2018,1493,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKS,TOT,NAT,2019,1254,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKS,TOT,NAT,2020,606,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKS,TOT,NAT,2021,959,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKS,TOT,NAT,2022,1720,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,INTL,2017,129457,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,INTL,2018,166254,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,INTL,2019,128151,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,INTL,2020,25815,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,INTL,2021,63454,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,INTL,2022,109843,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,NAT,2017,37897,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,NAT,2018,38602,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,NAT,2019,33910,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,NAT,2020,13148,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,NAT,2021,16417,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKV,TOT,NAT,2022,22292,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKY,TOT,NAT,2017,7368,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKY,TOT,NAT,2018,6060,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKY,TOT,NAT,2019,5279,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKY,TOT,NAT,2020,3087,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKY,TOT,NAT,2021,5237,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKY,TOT,NAT,2022,7773,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKZ,TOT,NAT,2017,3974,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKZ,TOT,NAT,2018,3088,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKZ,TOT,NAT,2019,2251,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKZ,TOT,NAT,2020,869,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKZ,TOT,NAT,2021,1448,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGKZ,TOT,NAT,2022,2055,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLE,TOT,NAT,2017,15537,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLE,TOT,NAT,2018,13312,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLE,TOT,NAT,2019,12755,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLE,TOT,NAT,2020,6450,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLE,TOT,NAT,2021,8778,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLE,TOT,NAT,2022,10256,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,INTL,2017,10188,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,INTL,2018,11217,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,INTL,2019,11750,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,INTL,2020,2470,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,INTL,2021,3238,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,INTL,2022,13829,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,NAT,2017,40025,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,NAT,2018,44234,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,NAT,2019,48292,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,NAT,2020,29293,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,NAT,2021,43678,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGLM,TOT,NAT,2022,52105,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,INTL,2017,375064,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,INTL,2018,422668,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,INTL,2019,493099,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,INTL,2020,147352,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,INTL,2021,411536,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,INTL,2022,627678,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,NAT,2017,238737,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,NAT,2018,253382,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,NAT,2019,268043,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,NAT,2020,68027,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,NAT,2021,144317,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMK,TOT,NAT,2022,257004,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGML,TOT,NAT,2017,22521,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGML,TOT,NAT,2018,34962,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGML,TOT,NAT,2019,39694,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGML,TOT,NAT,2020,18790,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGML,TOT,NAT,2021,33625,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGML,TOT,NAT,2022,41788,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,INTL,2017,61022,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,INTL,2018,65032,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,INTL,2019,71391,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,INTL,2020,15282,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,INTL,2021,31651,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,INTL,2022,69011,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,NAT,2017,170231,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,NAT,2018,171186,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,NAT,2019,182077,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,NAT,2020,97063,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,NAT,2021,122923,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGMT,TOT,NAT,2022,168233,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,INTL,2021,353,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,NAT,2017,29950,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,NAT,2018,44128,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,NAT,2019,48095,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,NAT,2020,26859,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,NAT,2021,46692,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGNX,TOT,NAT,2022,63521,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,INTL,2017,1030,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,INTL,2018,1797,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,INTL,2019,2325,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,INTL,2021,736,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,INTL,2022,1622,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,NAT,2017,86893,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,NAT,2018,106773,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,NAT,2019,116681,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,NAT,2020,52308,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,NAT,2021,100756,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPA,TOT,NAT,2022,151179,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPL,TOT,NAT,2017,6582,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPL,TOT,NAT,2018,7413,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPL,TOT,NAT,2019,8190,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPL,TOT,NAT,2020,4507,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPL,TOT,NAT,2021,8299,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPL,TOT,NAT,2022,11595,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,INTL,2017,269950,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,INTL,2018,272322,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,INTL,2019,293040,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,INTL,2020,87290,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,INTL,2021,192752,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,INTL,2022,394262,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,NAT,2017,12411,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,NAT,2018,7951,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,NAT,2019,3844,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,NAT,2020,5997,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,NAT,2021,13845,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGPZ,TOT,NAT,2022,13901,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,INTL,2017,2213164,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,INTL,2018,2242125,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,INTL,2019,2256977,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,INTL,2020,634189,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,INTL,2021,1463459,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,INTL,2022,2618514,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,NAT,2017,430365,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,NAT,2018,395978,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,NAT,2019,384536,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,NAT,2020,176318,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,NAT,2021,264230,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRP,TOT,NAT,2022,362942,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,INTL,2017,81948,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,INTL,2018,93333,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,INTL,2019,84341,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,INTL,2020,14912,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,INTL,2021,37222,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,INTL,2022,49444,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,NAT,2017,80,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,NAT,2018,47,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,NAT,2019,3022,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,NAT,2020,651,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,NAT,2021,625,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGRX,TOT,NAT,2022,1511,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,INTL,2017,1100679,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,INTL,2018,1128755,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,INTL,2019,1097928,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,INTL,2020,211704,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,INTL,2021,685231,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,INTL,2022,1325050,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,NAT,2017,416197,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,NAT,2018,317794,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,NAT,2019,336611,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,NAT,2020,150167,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,NAT,2021,230732,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSA,TOT,NAT,2022,344814,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSK,TOT,INTL,2017,192671,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSK,TOT,INTL,2018,197078,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,EL_LGSK,TOT,INTL,2019,201685,
